2 1:0.5957733392715454 2:0.9669084548950195 3:118.03443908691406
2 1:0.5624463558197021 2:0.9725537896156311 3:151.55967712402344
2 1:0.6389808058738708 2:0.9533964395523071 3:144.2969207763672
2 1:0.5454438924789429 2:0.9668896198272705 3:114.20929718017578
2 1:0.5964179039001465 2:0.9582705497741699 3:97.25370788574219
2 1:0.40798577666282654 2:0.9359381198883057 3:76.04097747802734
2 1:0.5393289923667908 2:0.9748769402503967 3:135.42623901367188
2 1:0.5406864285469055 2:0.9609727263450623 3:105.8921890258789
2 1:0.5434668064117432 2:0.8566469550132751 3:113.14960479736328
2 1:0.6092514991760254 2:0.9559158086776733 3:136.15524291992188
2 1:0.5623090267181396 2:0.951590895652771 3:77.49871063232422
2 1:0.5762902498245239 2:0.9531320333480835 3:144.48727416992188
2 1:0.5435320734977722 2:0.9307397603988647 3:154.5784912109375
2 1:0.4997675120830536 2:0.9722837209701538 3:172.26565551757812
2 1:0.6016548871994019 2:0.9581844806671143 3:114.7079086303711
2 1:0.5467912554740906 2:0.9597703814506531 3:154.76271057128906
2 1:0.6317521929740906 2:0.9579110741615295 3:100.30116271972656
2 1:0.5992096066474915 2:0.9756398797035217 3:109.75179290771484
2 1:0.26686975359916687 2:0.9809437990188599 3:132.0460662841797
2 1:0.6313666105270386 2:0.9743605852127075 3:94.42913818359375
2 1:0.5855386853218079 2:0.9765986800193787 3:94.36883544921875
2 1:0.5475279688835144 2:0.9803965091705322 3:140.33119201660156
2 1:0.6045960783958435 2:0.9721665382385254 3:102.35037994384766
2 1:0.6114217638969421 2:0.9840922355651855 3:99.02069091796875
2 1:0.60783451795578 2:0.9607003927230835 3:172.26560974121094
2 1:0.45354267954826355 2:0.9245032072067261 3:178.2058868408203
2 1:0.48324236273765564 2:0.8889152407646179 3:95.87661743164062
2 1:0.5547593235969543 2:0.9634585380554199 3:139.0499267578125
2 1:0.4877830445766449 2:0.9682656526565552 3:122.86476135253906
2 1:0.5752797722816467 2:0.9685550332069397 3:137.23220825195312
2 1:0.32840847969055176 2:0.9751403331756592 3:139.66880798339844
2 1:0.622601330280304 2:0.9360677599906921 3:131.66293334960938
2 1:0.620522677898407 2:0.9604337215423584 3:120.15701293945312
2 1:0.621734082698822 2:0.8668741583824158 3:113.84663391113281
2 1:0.5498684048652649 2:0.824968695640564 3:100.38048553466797
2 1:0.5731866359710693 2:0.9492359161376953 3:155.81094360351562
3 1:0.5079137682914734 2:0.9414260387420654 3:89.83233642578125
3 1:0.5870832204818726 2:0.9067625999450684 3:79.46109008789062
3 1:0.511548638343811 2:0.6667312383651733 3:92.21773529052734
3 1:0.5557193756103516 2:0.6288434863090515 3:84.02558898925781
3 1:0.5024011731147766 2:0.962573230266571 3:120.32720947265625
3 1:0.548335611820221 2:0.870789647102356 3:105.18437957763672
3 1:0.5568684935569763 2:0.8944388031959534 3:111.33423614501953
3 1:0.5208951830863953 2:0.09848015010356903 3:78.8675765991211
3 1:0.5750887393951416 2:0.8593721985816956 3:126.58274841308594
3 1:0.5344275236129761 2:0.5407779812812805 3:98.79139709472656
3 1:0.5911327600479126 2:0.5872573256492615 3:103.49361419677734
3 1:0.48300015926361084 2:0.8821460604667664 3:143.00595092773438
3 1:0.5493797659873962 2:0.6102114915847778 3:151.72610473632812
3 1:0.5903759598731995 2:0.1635485738515854 3:155.06973266601562
3 1:0.5482404232025146 2:0.8690683841705322 3:178.20584106445312
3 1:0.5909818410873413 2:0.8837745189666748 3:152.31332397460938
3 1:0.5562801957130432 2:0.9536752700805664 3:92.88970184326172
3 1:0.5895456671714783 2:0.6774796843528748 3:92.2629165649414
3 1:0.5215945243835449 2:0.9313307404518127 3:106.0096435546875
3 1:0.5042564868927002 2:0.5978158116340637 3:148.57164001464844
3 1:0.5488051772117615 2:0.9055172801017761 3:92.6207046508789
3 1:0.5865975618362427 2:0.5388545989990234 3:86.39451599121094
3 1:0.42179074883461 2:0.9374167323112488 3:111.95836639404297
3 1:0.49254170060157776 2:0.9259849190711975 3:124.11432647705078
3 1:0.48704439401626587 2:0.5591486096382141 3:135.5868377685547
3 1:0.5569007992744446 2:0.9249560832977295 3:151.53656005859375
3 1:0.5241565704345703 2:0.9055871367454529 3:126.94837188720703
3 1:0.6175850629806519 2:0.923730194568634 3:172.26559448242188
3 1:0.5606257319450378 2:0.8647130131721497 3:97.7170181274414
3 1:0.37026312947273254 2:0.9194091558456421 3:96.20463562011719
3 1:0.5356007218360901 2:0.9251990914344788 3:137.74966430664062
3 1:0.5484721660614014 2:0.9450482726097107 3:109.10499572753906
3 1:0.5290539860725403 2:0.97218257188797 3:91.81126403808594
3 1:0.5480501055717468 2:0.5830493569374084 3:105.23567199707031
3 1:0.3860737085342407 2:0.4742717146873474 3:120.67425537109375
3 1:0.5350654125213623 2:0.7536025643348694 3:84.86163330078125
3 1:0.46552368998527527 2:0.9707403779029846 3:139.69461059570312
3 1:0.50898277759552 2:0.912176251411438 3:119.88177490234375
3 1:0.47932419180870056 2:0.9528288245201111 3:113.13863372802734
3 1:0.5444890856742859 2:0.6501919627189636 3:98.55122375488281
3 1:0.48733195662498474 2:0.8862282633781433 3:140.90008544921875
3 1:0.4795641005039215 2:0.7799213528633118 3:119.77459716796875
3 1:0.504138708114624 2:0.6309793591499329 3:172.2656707763672
3 1:0.603597104549408 2:0.9686655402183533 3:89.87981414794922
3 1:0.4781684875488281 2:0.12116105854511261 3:116.90026092529297
3 1:0.5872697830200195 2:0.8628731966018677 3:108.70979309082031
3 1:0.5187437534332275 2:0.6304245591163635 3:120.21419525146484
3 1:0.46165791153907776 2:0.9099148511886597 3:98.81648254394531
3 1:0.5555442571640015 2:0.3364575207233429 3:147.7855987548828
3 1:0.4361477196216583 2:0.3869739770889282 3:109.97811126708984
3 1:0.5046646595001221 2:0.9446088075637817 3:110.65792083740234
3 1:0.4840773940086365 2:0.8212459683418274 3:122.90316009521484
3 1:0.5150712132453918 2:0.07104194164276123 3:145.23260498046875
3 1:0.49364838004112244 2:0.9188224673271179 3:109.05024719238281
3 1:0.5549056529998779 2:0.9186721444129944 3:126.3760757446289
3 1:0.5769986510276794 2:0.6028046607971191 3:119.68981170654297
3 1:0.4134400486946106 2:0.9286566972732544 3:143.206787109375
3 1:0.5793142318725586 2:0.897993803024292 3:107.60814666748047
3 1:0.5008503198623657 2:0.8237221240997314 3:86.34104919433594
3 1:0.3946387469768524 2:0.9548213481903076 3:106.34107208251953
3 1:0.5982693433761597 2:0.8391796946525574 3:102.23857879638672
3 1:0.5982375144958496 2:0.9417009353637695 3:130.48680114746094
3 1:0.44597089290618896 2:0.7619600892066956 3:108.13548278808594
3 1:0.5148311853408813 2:0.22624671459197998 3:122.66798400878906
3 1:0.5541681051254272 2:0.8229230046272278 3:66.49102020263672
3 1:0.5979470610618591 2:0.8871740698814392 3:111.19155883789062
3 1:0.5082859396934509 2:0.8567118644714355 3:122.3431167602539
3 1:0.49132010340690613 2:0.8195794224739075 3:162.32156372070312
3 1:0.5051687955856323 2:0.16791465878486633 3:97.2527847290039
3 1:0.5972591638565063 2:0.782472550868988 3:82.39156341552734
3 1:0.5931494832038879 2:0.8674749732017517 3:184.57025146484375
3 1:0.5412569046020508 2:0.5615978837013245 3:85.79530334472656
3 1:0.5475388169288635 2:0.9247629046440125 3:105.92942810058594
3 1:0.5221245884895325 2:0.9747579097747803 3:125.74788665771484
3 1:0.5568722486495972 2:0.9533014297485352 3:94.6863784790039
3 1:0.5480238199234009 2:0.9738189578056335 3:96.06576538085938
3 1:0.45282599329948425 2:0.9641275405883789 3:93.15782928466797
3 1:0.5560650825500488 2:0.9671708345413208 3:76.22095489501953
3 1:0.543108344078064 2:0.921707034111023 3:142.1037139892578
3 1:0.6118415594100952 2:0.9081236124038696 3:114.60965728759766
3 1:0.5108734369277954 2:0.4049643576145172 3:93.09015655517578
3 1:0.4328039884567261 2:0.9566286206245422 3:90.160888671875
3 1:0.46218234300613403 2:0.9549717307090759 3:147.55284118652344
3 1:0.45174741744995117 2:0.9099213480949402 3:97.73426818847656
3 1:0.6494187116622925 2:0.6212610006332397 3:101.42914581298828
3 1:0.46276846528053284 2:0.8308867812156677 3:79.98373413085938
3 1:0.5971052050590515 2:0.9651266932487488 3:73.91352844238281
3 1:0.47114336490631104 2:0.9186074137687683 3:75.25638580322266
3 1:0.5118833780288696 2:0.8302562832832336 3:116.88997650146484
3 1:0.5866757035255432 2:0.4510604441165924 3:144.56922912597656
3 1:0.5015507340431213 2:0.6067466735839844 3:88.83859252929688
3 1:0.5584813356399536 2:0.5632394552230835 3:89.08325958251953
3 1:0.6112720966339111 2:0.9535004496574402 3:143.65379333496094
3 1:0.628920316696167 2:0.5937470197677612 3:80.98460388183594
3 1:0.5512186288833618 2:0.6340974569320679 3:123.07970428466797
3 1:0.5722338557243347 2:0.8452648520469666 3:93.80289459228516
3 1:0.5382019281387329 2:0.8999693393707275 3:90.86962127685547
3 1:0.35851237177848816 2:0.9708530902862549 3:89.94815063476562
3 1:0.4692692458629608 2:0.9715065360069275 3:161.49896240234375
3 1:0.5391733646392822 2:0.9702257513999939 3:84.02234649658203
3 1:0.5706400871276855 2:0.39917105436325073 3:108.32049560546875
3 1:0.5319026708602905 2:0.5976697206497192 3:99.80720520019531
3 1:0.5944600701332092 2:0.938381016254425 3:143.74447631835938
3 1:0.5020586252212524 2:0.9487079977989197 3:139.93006896972656
3 1:0.6109812259674072 2:0.8878904581069946 3:100.22312927246094
3 1:0.5665059089660645 2:0.8659383058547974 3:79.68804168701172
3 1:0.5595759153366089 2:0.7064715623855591 3:172.26576232910156
3 1:0.52275550365448 2:0.8421112895011902 3:107.43553924560547
3 1:0.5504876375198364 2:0.9254781007766724 3:111.78731536865234
3 1:0.4772748053073883 2:0.9196640849113464 3:86.71895599365234
3 1:0.5704585909843445 2:0.3163508474826813 3:100.00580596923828
3 1:0.511816143989563 2:0.6984487771987915 3:133.3063201904297
3 1:0.5526700615882874 2:0.9319884777069092 3:172.26556396484375
3 1:0.6170098185539246 2:0.4716319739818573 3:164.19371032714844
3 1:0.5651326775550842 2:0.8182424902915955 3:67.13362121582031
3 1:0.6537830233573914 2:0.9661601185798645 3:98.78166961669922
3 1:0.5843695402145386 2:0.8903512358665466 3:83.60985565185547
3 1:0.5594041347503662 2:0.9583069086074829 3:134.94480895996094
3 1:0.47063347697257996 2:0.9680944085121155 3:115.05763244628906
3 1:0.531868040561676 2:0.9451372623443604 3:178.20587158203125
3 1:0.56648188829422 2:0.9552839994430542 3:119.95205688476562
3 1:0.6241029500961304 2:0.7901718616485596 3:94.2211685180664
3 1:0.4693670868873596 2:0.8318251967430115 3:119.07974243164062
3 1:0.5469918251037598 2:0.8655973672866821 3:87.25212097167969
3 1:0.4444780647754669 2:0.6029495000839233 3:81.22640991210938
3 1:0.5440950989723206 2:0.6110246777534485 3:155.45359802246094
3 1:0.5162344574928284 2:0.8191351294517517 3:134.42356872558594
3 1:0.5609737038612366 2:0.8739233016967773 3:111.56687927246094
3 1:0.48997077345848083 2:0.7786590456962585 3:82.70233154296875
3 1:0.56377112865448 2:0.7610864043235779 3:154.3643341064453
3 1:0.4441080689430237 2:0.7328730821609497 3:82.36431121826172
3 1:0.5038646459579468 2:0.05514528229832649 3:147.61602783203125
3 1:0.5666435360908508 2:0.8884878158569336 3:104.29156494140625
3 1:0.5660192370414734 2:0.9570023417472839 3:75.88641357421875
3 1:0.5183567404747009 2:0.614231526851654 3:82.88677215576172
3 1:0.5810808539390564 2:0.9809914827346802 3:99.68054962158203
3 1:0.5155167579650879 2:0.5737719535827637 3:128.62107849121094
3 1:0.5382114052772522 2:0.4597904682159424 3:109.43164825439453
3 1:0.6333518624305725 2:0.8362196683883667 3:89.01774597167969
3 1:0.5315937399864197 2:0.5990258455276489 3:95.5581283569336
3 1:0.5314411520957947 2:0.9430710077285767 3:89.67174530029297
3 1:0.520790696144104 2:0.08652044832706451 3:164.89663696289062
3 1:0.5106184482574463 2:0.9717431664466858 3:96.47734069824219
3 1:0.44935163855552673 2:0.9781534671783447 3:123.32246398925781
3 1:0.48550090193748474 2:0.9646252393722534 3:164.10385131835938
3 1:0.5596603155136108 2:0.7628915905952454 3:114.7969741821289
3 1:0.5977136492729187 2:0.9602558016777039 3:98.22830200195312
3 1:0.5660455822944641 2:0.8518354296684265 3:91.30455780029297
3 1:0.5283364653587341 2:0.7744617462158203 3:110.09370422363281
3 1:0.6168513894081116 2:0.6457871198654175 3:147.239501953125
3 1:0.4807838201522827 2:0.6603682041168213 3:172.26564025878906
3 1:0.5490401387214661 2:0.41642624139785767 3:106.16670989990234
3 1:0.4363367557525635 2:0.8810440897941589 3:82.86042785644531
3 1:0.5271010994911194 2:0.8933537006378174 3:120.37688446044922
3 1:0.5503898859024048 2:0.8322643637657166 3:101.1839370727539
3 1:0.5777086019515991 2:0.9409387111663818 3:102.79346466064453
3 1:0.5133113265037537 2:0.7873460650444031 3:184.57029724121094
3 1:0.5258200168609619 2:0.33121564984321594 3:129.419189453125
3 1:0.4408653676509857 2:0.9056620001792908 3:143.9342803955078
3 1:0.5394065380096436 2:0.9608184099197388 3:95.05452728271484
3 1:0.5505618453025818 2:0.7983590364456177 3:100.59172821044922
3 1:0.5568918585777283 2:0.7066770195960999 3:68.09230041503906
3 1:0.4321548044681549 2:0.9240736961364746 3:147.90846252441406
3 1:0.5238482356071472 2:0.30017778277397156 3:105.58169555664062
3 1:0.5795670747756958 2:0.9338157773017883 3:109.8849105834961
3 1:0.5407240390777588 2:0.9162346720695496 3:118.3714370727539
3 1:0.5268146991729736 2:0.9453050494194031 3:125.63444519042969
3 1:0.5467256307601929 2:0.9377304315567017 3:164.10385131835938
3 1:0.5282030701637268 2:0.1691892296075821 3:117.29601287841797
3 1:0.46815335750579834 2:0.4785308241844177 3:139.4774627685547
3 1:0.5681162476539612 2:0.9730403423309326 3:86.32713317871094
3 1:0.6111143231391907 2:0.935933530330658 3:140.1983184814453
3 1:0.5522564649581909 2:0.70306795835495 3:141.70716857910156
3 1:0.582578182220459 2:0.8951863646507263 3:102.27897644042969
3 1:0.4326429069042206 2:0.8725642561912537 3:83.1926040649414
3 1:0.3673574924468994 2:0.972954273223877 3:115.7276611328125
3 1:0.4726097285747528 2:0.8586686849594116 3:153.3911590576172
3 1:0.4762571454048157 2:0.4554092586040497 3:148.35592651367188
3 1:0.47146761417388916 2:0.906117856502533 3:172.2655792236328
3 1:0.5722739100456238 2:0.9245136380195618 3:162.9665069580078
3 1:0.5596541166305542 2:0.7538303732872009 3:92.06210327148438
3 1:0.5468661785125732 2:0.23194444179534912 3:108.2806625366211
3 1:0.516259491443634 2:0.9789286255836487 3:87.6109848022461
3 1:0.5395618677139282 2:0.8885974884033203 3:109.74559783935547
3 1:0.49104398488998413 2:0.8334820866584778 3:112.57209014892578
3 1:0.42292770743370056 2:0.826934814453125 3:162.3884735107422
3 1:0.449487566947937 2:0.36712512373924255 3:110.2982406616211
3 1:0.5788202881813049 2:0.9146113991737366 3:73.62016296386719
3 1:0.4998723864555359 2:0.8222595453262329 3:139.73001098632812
3 1:0.5082305073738098 2:0.11987455189228058 3:114.81416320800781
3 1:0.5203584432601929 2:0.969297468662262 3:82.64961242675781
3 1:0.54206383228302 2:0.6164082884788513 3:103.70575714111328
3 1:0.4516676366329193 2:0.827616274356842 3:120.28648376464844
3 1:0.5868580341339111 2:0.8652591705322266 3:178.2058563232422
3 1:0.4655236005783081 2:0.4737773835659027 3:77.28814697265625
3 1:0.5479254126548767 2:0.8727383017539978 3:118.04328918457031
3 1:0.5599442720413208 2:0.5185348391532898 3:112.90789031982422
3 1:0.6224039793014526 2:0.16861706972122192 3:144.7063446044922
3 1:0.22734224796295166 2:0.7879588007926941 3:93.33406066894531
3 1:0.5474230647087097 2:0.6085999608039856 3:98.97030639648438
3 1:0.5583664178848267 2:0.5801766514778137 3:103.67488861083984
3 1:0.5590057969093323 2:0.914648175239563 3:120.69447326660156
3 1:0.6256543397903442 2:0.800392210483551 3:70.7391128540039
3 1:0.49072372913360596 2:0.8933126926422119 3:114.7113265991211
3 1:0.5808521509170532 2:0.7959871888160706 3:80.14834594726562
3 1:0.6266441345214844 2:0.6610761880874634 3:84.668212890625
3 1:0.593619704246521 2:0.7929616570472717 3:81.16431427001953
3 1:0.4667472839355469 2:0.4670064449310303 3:135.29373168945312
3 1:0.5813182592391968 2:0.9576531052589417 3:92.12926483154297
3 1:0.5187938213348389 2:0.6439734101295471 3:132.55787658691406
3 1:0.42264100909233093 2:0.9656510353088379 3:184.5701904296875
3 1:0.523743212223053 2:0.9515855312347412 3:91.0088882446289
3 1:0.5673973560333252 2:0.6980776786804199 3:100.81480407714844
3 1:0.5520327687263489 2:0.9149690866470337 3:106.17945861816406
3 1:0.6040244698524475 2:0.9615947604179382 3:69.0801773071289
3 1:0.4110477566719055 2:0.18279486894607544 3:128.7721405029297
3 1:0.4934018552303314 2:0.9792672991752625 3:143.22906494140625
3 1:0.619161069393158 2:0.42439863085746765 3:88.37977600097656
3 1:0.48416420817375183 2:0.8631166815757751 3:140.5529022216797
3 1:0.5004796981811523 2:0.8561273813247681 3:142.90896606445312
3 1:0.5123471617698669 2:0.6585785746574402 3:134.40151977539062
3 1:0.6057621836662292 2:0.8070880770683289 3:90.20568084716797
3 1:0.548105001449585 2:0.3367948532104492 3:99.9801254272461
3 1:0.51198810338974 2:0.8562403321266174 3:151.46670532226562
3 1:0.5542236566543579 2:0.5836538672447205 3:77.20317077636719
4 1:0.5571393370628357 2:0.8776530027389526 3:136.80166625976562
4 1:0.6149049401283264 2:0.815433919429779 3:84.30386352539062
4 1:0.5441867709159851 2:0.9030246734619141 3:156.16639709472656
4 1:0.5027941465377808 2:0.9256002306938171 3:96.86442565917969
4 1:0.5401797294616699 2:0.6275789141654968 3:121.95223236083984
4 1:0.495874285697937 2:0.7564294934272766 3:92.94277954101562
4 1:0.5016462206840515 2:0.9088993072509766 3:131.91592407226562
4 1:0.558249831199646 2:0.875160813331604 3:113.52155303955078
4 1:0.4896594285964966 2:0.8340157866477966 3:128.06478881835938
4 1:0.490336149930954 2:0.8780630826950073 3:164.033447265625
4 1:0.5499201416969299 2:0.6802470088005066 3:102.71739959716797
4 1:0.6011709570884705 2:0.7865768671035767 3:123.69827270507812
4 1:0.519569993019104 2:0.9369369745254517 3:90.34271240234375
4 1:0.4508635997772217 2:0.8987306356430054 3:103.17977905273438
4 1:0.4277540445327759 2:0.9408863186836243 3:102.08685302734375
4 1:0.5349370837211609 2:0.7646024227142334 3:103.95206451416016
4 1:0.3733966648578644 2:0.24468539655208588 3:98.54226684570312
4 1:0.531473696231842 2:0.5139769315719604 3:100.63798522949219
4 1:0.5652615427970886 2:0.9634650349617004 3:136.3242645263672
4 1:0.5110495090484619 2:0.9696580171585083 3:128.96543884277344
4 1:0.5829696655273438 2:0.9316633939743042 3:147.02890014648438
4 1:0.5606459379196167 2:0.9165752530097961 3:120.20999145507812
4 1:0.43337711691856384 2:0.6012778282165527 3:117.26327514648438
4 1:0.5742849111557007 2:0.7308140397071838 3:164.86996459960938
4 1:0.4666825830936432 2:0.2523239552974701 3:131.50613403320312
4 1:0.3829536736011505 2:0.8937028050422668 3:140.4405975341797
4 1:0.5752565860748291 2:0.9556419253349304 3:95.98790740966797
4 1:0.5763733386993408 2:0.5194498300552368 3:120.7055892944336
4 1:0.5566041469573975 2:0.2177121639251709 3:132.3874969482422
4 1:0.5980873703956604 2:0.9137985110282898 3:184.57025146484375
4 1:0.45953723788261414 2:0.4953273832798004 3:97.94081115722656
4 1:0.5174271464347839 2:0.6806468963623047 3:118.09119415283203
4 1:0.5440361499786377 2:0.9776400923728943 3:110.51985931396484
4 1:0.30472683906555176 2:0.9386967420578003 3:82.59269714355469
4 1:0.5388033986091614 2:0.31107738614082336 3:184.5702667236328
4 1:0.5589877963066101 2:0.9362741708755493 3:101.18201446533203
4 1:0.5967814922332764 2:0.9413912296295166 3:141.68167114257812
4 1:0.395469069480896 2:0.85057532787323 3:128.07261657714844
4 1:0.5063511729240417 2:0.7290886640548706 3:94.00882720947266
4 1:0.49429988861083984 2:0.9795673489570618 3:115.96236419677734
4 1:0.5291018486022949 2:0.9713050723075867 3:81.15946960449219
4 1:0.6025789976119995 2:0.13025040924549103 3:128.62857055664062
4 1:0.4694225788116455 2:0.8052539825439453 3:130.0880126953125
4 1:0.5208249688148499 2:0.22096870839595795 3:148.39100646972656
4 1:0.5454980134963989 2:0.832129955291748 3:172.26559448242188
4 1:0.4268069565296173 2:0.8887905478477478 3:112.13338470458984
4 1:0.5595130324363708 2:0.745247483253479 3:92.72224426269531
4 1:0.549065887928009 2:0.8479092121124268 3:123.15010833740234
4 1:0.5646754503250122 2:0.8304529786109924 3:109.90123748779297
4 1:0.42828884720802307 2:0.9658371806144714 3:84.87903594970703
4 1:0.5305451154708862 2:0.9067700505256653 3:165.36146545410156
4 1:0.3712385594844818 2:0.9171224236488342 3:135.1361541748047
4 1:0.4640530049800873 2:0.9384346604347229 3:132.33761596679688
4 1:0.47991666197776794 2:0.8335251808166504 3:93.55278778076172
4 1:0.5176609754562378 2:0.9663700461387634 3:150.76010131835938
4 1:0.49652671813964844 2:0.8914346694946289 3:100.08448028564453
4 1:0.5815338492393494 2:0.9585149884223938 3:143.9516143798828
4 1:0.5372166633605957 2:0.8129390478134155 3:104.4565658569336
4 1:0.5378522276878357 2:0.5193109512329102 3:105.5022964477539
4 1:0.5190116763114929 2:0.7873215079307556 3:117.93942260742188
4 1:0.6013293862342834 2:0.7859703898429871 3:143.53346252441406
4 1:0.48470237851142883 2:0.9552533030509949 3:70.97122192382812
4 1:0.48452603816986084 2:0.9359398484230042 3:163.47238159179688
4 1:0.5483096837997437 2:0.94166499376297 3:129.34165954589844
4 1:0.5073427557945251 2:0.8236330151557922 3:117.4720458984375
4 1:0.6090813875198364 2:0.9133368134498596 3:151.01710510253906
4 1:0.5141034722328186 2:0.8256637454032898 3:108.68040466308594
4 1:0.3812609910964966 2:0.8768842220306396 3:123.57418823242188
4 1:0.38321810960769653 2:0.9776669144630432 3:124.22730255126953
4 1:0.4988003075122833 2:0.9101584553718567 3:117.15924072265625
4 1:0.5266310572624207 2:0.3516719937324524 3:155.28909301757812
4 1:0.4970841407775879 2:0.9417721033096313 3:139.6645965576172
4 1:0.5765079855918884 2:0.9589399099349976 3:114.0821533203125
4 1:0.5360232591629028 2:0.8632268905639648 3:120.5421142578125
4 1:0.5304040908813477 2:0.5954009890556335 3:126.48318481445312
4 1:0.2738144099712372 2:0.8927446007728577 3:83.79463195800781
4 1:0.5081091523170471 2:0.9511645436286926 3:83.1075439453125
4 1:0.5080646872520447 2:0.9577459096908569 3:164.03707885742188
4 1:0.4721819758415222 2:0.9725271463394165 3:98.45246887207031
4 1:0.500679612159729 2:0.8522173762321472 3:172.2655792236328
4 1:0.55748450756073 2:0.7732148766517639 3:89.13024139404297
4 1:0.5166918039321899 2:0.9350228309631348 3:90.2607192993164
4 1:0.4485909640789032 2:0.9525941014289856 3:155.0370635986328
4 1:0.5947442650794983 2:0.9295302629470825 3:105.60659790039062
4 1:0.4616992771625519 2:0.9234752058982849 3:103.16789245605469
4 1:0.4511990547180176 2:0.9518921375274658 3:145.16726684570312
4 1:0.5208044052124023 2:0.8369813561439514 3:122.73699188232422
4 1:0.535927414894104 2:0.9641494750976562 3:92.93475341796875
4 1:0.5677701234817505 2:0.3003646731376648 3:117.87295532226562
4 1:0.5293439626693726 2:0.6841150522232056 3:172.2656707763672
4 1:0.5615274310112 2:0.820599377155304 3:123.67501068115234
4 1:0.5308582186698914 2:0.35507771372795105 3:111.13321685791016
4 1:0.5525221228599548 2:0.8740383386611938 3:152.0380859375
4 1:0.6057041883468628 2:0.8268516063690186 3:123.22138977050781
4 1:0.43100616335868835 2:0.8757378458976746 3:163.0777130126953
4 1:0.5070797801017761 2:0.6598549485206604 3:148.3955841064453
4 1:0.5254154205322266 2:0.8971365690231323 3:120.56226348876953
4 1:0.5507344603538513 2:0.9288864135742188 3:150.7488555908203
4 1:0.534433126449585 2:0.9462006688117981 3:117.8020248413086
4 1:0.49076083302497864 2:0.9122782945632935 3:117.0146484375
4 1:0.527642011642456 2:0.9644414186477661 3:128.7328338623047
4 1:0.4886784851551056 2:0.712833046913147 3:152.2978057861328
4 1:0.5090336203575134 2:0.8833154439926147 3:90.27997589111328
4 1:0.5770348906517029 2:0.9573820233345032 3:114.88752746582031
4 1:0.5015180706977844 2:0.9350118041038513 3:151.04493713378906
4 1:0.5265189409255981 2:0.9611310958862305 3:131.6233367919922
4 1:0.5467289090156555 2:0.6493827700614929 3:99.45526123046875
4 1:0.5422099828720093 2:0.960334300994873 3:142.5448760986328
4 1:0.5750115513801575 2:0.8869151473045349 3:130.3169708251953
4 1:0.6138283610343933 2:0.7941786050796509 3:94.69449615478516
4 1:0.5068269968032837 2:0.4001274108886719 3:111.88097381591797
4 1:0.541076123714447 2:0.9701104164123535 3:107.68223571777344
4 1:0.5331478118896484 2:0.5870580673217773 3:136.4183807373047
4 1:0.4430808126926422 2:0.9563533067703247 3:172.2655792236328
4 1:0.4539514183998108 2:0.8762592673301697 3:96.8482666015625
4 1:0.506913959980011 2:0.9581932425498962 3:131.2614288330078
4 1:0.5200505256652832 2:0.8949785828590393 3:130.7713623046875
4 1:0.5697008967399597 2:0.918409526348114 3:136.21746826171875
4 1:0.5492171049118042 2:0.9520101547241211 3:83.79545593261719
4 1:0.4727838337421417 2:0.29423993825912476 3:128.8306884765625
4 1:0.48408475518226624 2:0.5806707739830017 3:96.20435333251953
4 1:0.4950295090675354 2:0.8179416060447693 3:120.42594909667969
4 1:0.4220562279224396 2:0.43527230620384216 3:148.42025756835938
4 1:0.5907999873161316 2:0.8573253154754639 3:99.57203674316406
4 1:0.48218828439712524 2:0.26926368474960327 3:92.12422180175781
4 1:0.5321670770645142 2:0.910862386226654 3:102.41911315917969
4 1:0.5157148241996765 2:0.9443666338920593 3:104.4493179321289
4 1:0.4599839150905609 2:0.9086201786994934 3:123.25629425048828
4 1:0.5480291247367859 2:0.9509834051132202 3:86.47489929199219
4 1:0.432426780462265 2:0.8998317122459412 3:117.36385345458984
4 1:0.4738270938396454 2:0.7454615831375122 3:117.6025161743164
4 1:0.5547807812690735 2:0.9627686738967896 3:165.75184631347656
4 1:0.44626739621162415 2:0.9082483053207397 3:146.502197265625
4 1:0.4725628197193146 2:0.9321814179420471 3:91.77745819091797
4 1:0.4600617289543152 2:0.7794662117958069 3:119.71617126464844
4 1:0.625284731388092 2:0.8482120037078857 3:141.87261962890625
4 1:0.579074501991272 2:0.8535352349281311 3:105.13023376464844
4 1:0.4817093312740326 2:0.9513697624206543 3:109.7066650390625
4 1:0.6123238801956177 2:0.7700403332710266 3:122.08098602294922
4 1:0.3041057586669922 2:0.8761272430419922 3:94.19828033447266
4 1:0.5202831029891968 2:0.5464769601821899 3:105.68460083007812
4 1:0.5688713192939758 2:0.8892551064491272 3:71.97605895996094
4 1:0.6601024866104126 2:0.8874818682670593 3:150.88819885253906
4 1:0.5091681480407715 2:0.8525897860527039 3:100.30669403076172
4 1:0.5409308075904846 2:0.9382177591323853 3:96.92532348632812
4 1:0.5311732888221741 2:0.938315212726593 3:172.265625
4 1:0.5082419514656067 2:0.6637803912162781 3:153.29200744628906
4 1:0.4742773175239563 2:0.9181675314903259 3:119.93815612792969
4 1:0.48921075463294983 2:0.9638732075691223 3:184.57022094726562
4 1:0.4645305573940277 2:0.9568257331848145 3:86.85318756103516
4 1:0.5165433287620544 2:0.8061595559120178 3:109.0638656616211
4 1:0.49054959416389465 2:0.913422703742981 3:91.87226104736328
4 1:0.5392491221427917 2:0.8960802555084229 3:117.31063842773438
