feature,weight
tonal.chords_histogram[6].accompaniment,0.0021717873405535026
tonal.chords_histogram[7].accompaniment,0.0021717873405535026
tonal.chords_histogram[8].accompaniment,0.0021717873405535026
tonal.chords_histogram[9].accompaniment,0.0021717873405535026
tonal.chords_histogram[10].accompaniment,0.0021717873405535026
tonal.chords_histogram[11].accompaniment,0.0021717873405535026
tonal.chords_histogram[16].accompaniment,0.0021717873405535026
tonal.chords_histogram[17].accompaniment,0.0021717873405535026
tonal.chords_histogram[18].accompaniment,0.0021717873405535026
tonal.chords_histogram[20].accompaniment,0.0021717873405535026
tonal.chords_histogram[21].accompaniment,0.0021717873405535026
tonal.chords_histogram[22].accompaniment,0.0021717873405535026
tonal.chords_histogram[23].accompaniment,0.0021717873405535026
tonal.chords_histogram[24].accompaniment,0.0021717873405535026
tonal.hpcp.dmean2[13].accompaniment,0.027337849248086937
tonal.hpcp.dmean2[19].accompaniment,0.029970181551254072
tonal.hpcp.dmean2[28].accompaniment,0.027834004743980675
tonal.hpcp.dmean2[35].accompaniment,0.02921892714818086
tonal.hpcp.dvar2[5].accompaniment,0.03330898135665524
tonal.hpcp.dvar2[9].accompaniment,0.0321452606481318
tonal.hpcp.kurt[1].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[3].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[5].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[6].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[8].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[9].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[10].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[12].accompaniment,0.002661375724686525
tonal.hpcp.kurt[14].accompaniment,0.002661375724686525
tonal.hpcp.kurt[15].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[16].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[18].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[19].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[20].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[22].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[24].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[25].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[26].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[27].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[28].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[30].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[32].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[33].accompaniment,0.002661375724686525
tonal.hpcp.kurt[34].accompaniment,0.0021717873405535026
tonal.hpcp.kurt[36].accompaniment,0.0021717873405535026
tonal.hpcp.median[11].accompaniment,0.002661375724686525
tonal.hpcp.median[12].accompaniment,0.005226067651172708
tonal.hpcp.median[14].accompaniment,0.004727064366629855
