feature,index,weight
lowlevel.gfcc.max[5].original,429,0.025231649091632766
lowlevel.gfcc.max[10].original,430,0.026251862458751496
lowlevel.gfcc.max[11].original,431,0.04411597737286268
lowlevel.gfcc.max[12].original,432,0.026251862458751496
lowlevel.gfcc.max[13].original,433,0.026251862458751496
lowlevel.gfcc.min[2].original,434,0.025231649091632766
lowlevel.gfcc.min[5].original,435,0.05005731211849899
lowlevel.gfcc.min[7].original,436,0.025231649091632766
lowlevel.gfcc.min[8].original,437,0.03407077264194602
lowlevel.gfcc.min[9].original,438,0.025231649091632766
lowlevel.gfcc.min[10].original,439,0.026251862458751496
lowlevel.gfcc.min[11].original,440,0.025231649091632766
lowlevel.gfcc.min[12].original,441,0.025231649091632766
lowlevel.gfcc.min[13].original,442,0.026251862458751496
lowlevel.gfcc.skew[4].original,443,0.06626933040509277
lowlevel.gfcc.skew[5].original,444,0.025231649091632766
lowlevel.gfcc.skew[6].original,445,0.025231649091632766
lowlevel.gfcc.skew[7].original,446,0.025231649091632766
lowlevel.gfcc.skew[8].original,447,0.026251862458751496
lowlevel.gfcc.skew[9].original,448,0.025231649091632766
lowlevel.gfcc.skew[10].original,449,0.025231649091632766
lowlevel.gfcc.skew[11].original,450,0.025231649091632766
lowlevel.gfcc.skew[12].original,451,0.025231649091632766
lowlevel.gfcc.skew[13].original,452,0.025231649091632766
lowlevel.gfcc.var[3].original,453,0.054636020599319685
lowlevel.gfcc.var[8].original,454,0.04335912952011526
lowlevel.gfcc.var[13].original,455,0.07815062084748975
lowlevel.melbands.kurt[1].original,456,0.025231649091632766
lowlevel.melbands.kurt[12].original,457,0.025231649091632766
lowlevel.melbands.max[14].original,458,0.025231649091632766
lowlevel.melbands.max[15].original,459,0.026251862458751496
lowlevel.melbands.skew[9].original,460,0.025231649091632766
lowlevel.melbands.skew[17].original,461,0.026251862458751496
lowlevel.melbands.skew[31].original,462,0.07123931651005022
lowlevel.melbands128.kurt[1].original,463,0.025231649091632766
lowlevel.melbands128.kurt[2].original,464,0.025231649091632766
lowlevel.melbands128.kurt[13].original,465,0.025231649091632766
lowlevel.melbands128.kurt[15].original,466,0.025231649091632766
lowlevel.melbands128.kurt[17].original,467,0.025231649091632766
lowlevel.melbands128.kurt[22].original,468,0.025231649091632766
lowlevel.melbands128.kurt[24].original,469,0.025231649091632766
lowlevel.melbands128.kurt[29].original,470,0.025231649091632766
lowlevel.melbands128.kurt[39].original,471,0.025231649091632766
lowlevel.melbands128.kurt[92].original,472,0.026251862458751496
lowlevel.melbands128.kurt[103].original,473,0.025231649091632766
lowlevel.melbands128.max[17].original,474,0.026251862458751496
lowlevel.melbands128.max[19].original,475,0.026251862458751496
lowlevel.melbands128.max[21].original,476,0.026251862458751496
lowlevel.melbands128.max[24].original,477,0.026251862458751496
lowlevel.melbands128.max[34].original,478,0.025231649091632766
lowlevel.melbands128.max[42].original,479,0.026251862458751496
lowlevel.melbands128.max[43].original,480,0.025231649091632766
lowlevel.melbands128.max[45].original,481,0.025231649091632766
lowlevel.melbands128.max[46].original,482,0.025231649091632766
lowlevel.melbands128.max[48].original,483,0.025231649091632766
lowlevel.melbands128.max[50].original,484,0.026251862458751496
lowlevel.melbands128.max[52].original,485,0.025231649091632766
lowlevel.melbands128.max[54].original,486,0.026251862458751496
lowlevel.melbands128.max[57].original,487,0.025231649091632766
lowlevel.melbands128.max[58].original,488,0.025231649091632766
lowlevel.melbands128.median[7].original,489,0.0426120441287108
lowlevel.melbands128.skew[12].original,490,0.025231649091632766
lowlevel.melbands128.skew[21].original,491,0.025231649091632766
lowlevel.melbands128.skew[26].original,492,0.025231649091632766
lowlevel.melbands128.skew[27].original,493,0.025231649091632766
lowlevel.melbands128.skew[35].original,494,0.025231649091632766
lowlevel.melbands128.skew[37].original,495,0.025231649091632766
lowlevel.melbands128.skew[38].original,496,0.026251862458751496
lowlevel.melbands128.skew[42].original,497,0.026251862458751496
lowlevel.melbands128.skew[45].original,498,0.030188915487759073
lowlevel.melbands128.skew[53].original,499,0.06077055130201803
lowlevel.melbands128.skew[54].original,500,0.04323112933346592
lowlevel.melbands128.skew[55].original,501,0.048848007950590695
lowlevel.melbands128.skew[56].original,502,0.047695409197344864
lowlevel.melbands128.skew[57].original,503,0.04890780927990131
lowlevel.melbands128.skew[58].original,504,0.04452070228845809
lowlevel.melbands128.skew[62].original,505,0.0544921895529686
lowlevel.melbands128.skew[64].original,506,0.060075172392963096
lowlevel.melbands128.skew[65].original,507,0.06783172667066073
lowlevel.melbands128.skew[66].original,508,0.07767432413765943
lowlevel.melbands128.skew[67].original,509,0.07076131674635429
lowlevel.melbands128.skew[74].original,510,0.0709644090518181
lowlevel.melbands128.skew[91].original,511,0.036570535866905514
lowlevel.melbands128.skew[119].original,512,0.026251862458751496
lowlevel.mfcc.kurt[3].original,513,0.025231649091632766
lowlevel.mfcc.kurt[4].original,514,0.025231649091632766
lowlevel.mfcc.kurt[5].original,515,0.025231649091632766
lowlevel.mfcc.kurt[6].original,516,0.025231649091632766
lowlevel.mfcc.kurt[7].original,517,0.025231649091632766
lowlevel.mfcc.kurt[8].original,518,0.025231649091632766
lowlevel.mfcc.kurt[9].original,519,0.025231649091632766
lowlevel.mfcc.kurt[10].original,520,0.025231649091632766
lowlevel.mfcc.kurt[11].original,521,0.025231649091632766
lowlevel.mfcc.kurt[12].original,522,0.025231649091632766
lowlevel.mfcc.kurt[13].original,523,0.025231649091632766
lowlevel.mfcc.max[3].original,524,0.047197953054534336
lowlevel.mfcc.max[7].original,525,0.025231649091632766
lowlevel.mfcc.max[9].original,526,0.025231649091632766
lowlevel.mfcc.max[10].original,527,0.025231649091632766
lowlevel.mfcc.max[11].original,528,0.026251862458751496
lowlevel.mfcc.max[12].original,529,0.025231649091632766
lowlevel.mfcc.max[13].original,530,0.04552965384930866
lowlevel.mfcc.mean[10].original,531,0.026251862458751496
lowlevel.mfcc.mean[11].original,532,0.025231649091632766
lowlevel.mfcc.mean[12].original,533,0.03248291522508532
lowlevel.mfcc.median[5].original,534,0.026251862458751496
lowlevel.mfcc.median[13].original,535,0.025231649091632766
lowlevel.mfcc.min[4].original,536,0.056648425486858146
lowlevel.mfcc.min[5].original,537,0.026251862458751496
lowlevel.mfcc.min[6].original,538,0.06162752459353379
lowlevel.mfcc.min[7].original,539,0.026251862458751496
lowlevel.mfcc.min[8].original,540,0.04721134403182466
lowlevel.mfcc.min[9].original,541,0.044001789272414056
lowlevel.mfcc.min[10].original,542,0.045771115650565956
lowlevel.mfcc.min[11].original,543,0.037063631313339805
lowlevel.mfcc.min[12].original,544,0.07563333327188845
lowlevel.mfcc.min[13].original,545,0.026251862458751496
lowlevel.mfcc.skew[3].original,546,0.025231649091632766
lowlevel.mfcc.skew[4].original,547,0.025231649091632766
lowlevel.mfcc.skew[5].original,548,0.025231649091632766
lowlevel.mfcc.skew[6].original,549,0.025231649091632766
lowlevel.mfcc.skew[7].original,550,0.025231649091632766
lowlevel.mfcc.skew[8].original,551,0.025231649091632766
lowlevel.mfcc.skew[9].original,552,0.025231649091632766
lowlevel.mfcc.skew[10].original,553,0.025231649091632766
lowlevel.mfcc.skew[11].original,554,0.025231649091632766
lowlevel.mfcc.skew[12].original,555,0.025231649091632766
lowlevel.mfcc.skew[13].original,556,0.025231649091632766
lowlevel.mfcc.var[6].original,557,0.05580644836881748
lowlevel.mfcc.var[9].original,558,0.05404987150815267
lowlevel.spectral_contrast_coeffs.kurt[1].original,559,0.025231649091632766
lowlevel.spectral_contrast_coeffs.kurt[2].original,560,0.027272075825870223
lowlevel.spectral_contrast_coeffs.kurt[3].original,561,0.026251862458751496
lowlevel.spectral_contrast_coeffs.kurt[4].original,562,0.03467386485869624
lowlevel.spectral_contrast_coeffs.kurt[5].original,563,0.0730088739501015
lowlevel.spectral_contrast_coeffs.kurt[6].original,564,0.025231649091632766
lowlevel.spectral_contrast_coeffs.max[3].original,565,0.08655353060134968
lowlevel.spectral_contrast_coeffs.min[1].original,566,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[2].original,567,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[3].original,568,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[4].original,569,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[5].original,570,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[6].original,571,0.025231649091632766
lowlevel.spectral_contrast_coeffs.skew[1].original,572,0.026251862458751496
lowlevel.spectral_contrast_coeffs.skew[3].original,573,0.026251862458751496
lowlevel.spectral_contrast_coeffs.skew[4].original,574,0.026251862458751496
lowlevel.spectral_contrast_coeffs.skew[5].original,575,0.04581812564992368
lowlevel.spectral_contrast_coeffs.var[5].original,576,0.11342012569590199
lowlevel.spectral_contrast_coeffs.var[6].original,577,0.026251862458751496
lowlevel.spectral_contrast_valleys.dvar2[6].original,578,0.026251862458751496
lowlevel.spectral_contrast_valleys.kurt[6].original,579,0.026251862458751496
lowlevel.spectral_contrast_valleys.max[2].original,580,0.026251862458751496
lowlevel.spectral_contrast_valleys.min[1].original,581,0.025231649091632766
lowlevel.spectral_contrast_valleys.min[2].original,582,0.025231649091632766
lowlevel.spectral_contrast_valleys.min[3].original,583,0.025231649091632766
lowlevel.spectral_contrast_valleys.min[4].original,584,0.025231649091632766
lowlevel.spectral_contrast_valleys.min[5].original,585,0.025231649091632766
lowlevel.spectral_contrast_valleys.min[6].original,586,0.025231649091632766
rhythm.beats_loudness_band_ratio.dvar[4].original,587,0.026251862458751496
rhythm.beats_loudness_band_ratio.kurt[1].original,588,0.025231649091632766
rhythm.beats_loudness_band_ratio.kurt[2].original,589,0.026251862458751496
rhythm.beats_loudness_band_ratio.kurt[3].original,590,0.026251862458751496
rhythm.beats_loudness_band_ratio.kurt[4].original,591,0.025231649091632766
rhythm.beats_loudness_band_ratio.kurt[5].original,592,0.026251862458751496
rhythm.beats_loudness_band_ratio.kurt[6].original,593,0.026251862458751496
rhythm.beats_loudness_band_ratio.max[6].original,594,0.026251862458751496
rhythm.beats_loudness_band_ratio.median[4].original,595,0.026251862458751496
rhythm.beats_loudness_band_ratio.min[1].original,596,0.026251862458751496
rhythm.beats_loudness_band_ratio.min[2].original,597,0.025231649091632766
rhythm.beats_loudness_band_ratio.min[3].original,598,0.025231649091632766
rhythm.beats_loudness_band_ratio.var[2].original,599,0.09862523483259047
tonal.chords_histogram[2].original,600,0.026251862458751496
tonal.chords_histogram[3].original,601,0.025231649091632766
tonal.chords_histogram[4].original,602,0.025231649091632766
tonal.chords_histogram[5].original,603,0.025231649091632766
tonal.chords_histogram[6].original,604,0.025231649091632766
tonal.chords_histogram[7].original,605,0.025231649091632766
tonal.chords_histogram[8].original,606,0.025231649091632766
tonal.chords_histogram[9].original,607,0.025231649091632766
tonal.chords_histogram[10].original,608,0.025231649091632766
tonal.chords_histogram[11].original,609,0.025231649091632766
tonal.chords_histogram[12].original,610,0.025231649091632766
tonal.chords_histogram[13].original,611,0.025231649091632766
tonal.chords_histogram[16].original,612,0.025231649091632766
tonal.chords_histogram[17].original,613,0.025231649091632766
tonal.chords_histogram[18].original,614,0.025231649091632766
tonal.chords_histogram[19].original,615,0.025231649091632766
tonal.chords_histogram[20].original,616,0.025231649091632766
tonal.chords_histogram[21].original,617,0.025231649091632766
tonal.chords_histogram[22].original,618,0.025231649091632766
tonal.chords_histogram[23].original,619,0.025231649091632766
tonal.chords_histogram[24].original,620,0.025231649091632766
tonal.hpcp.kurt[3].original,621,0.025231649091632766
tonal.hpcp.kurt[26].original,622,0.025231649091632766
tonal.hpcp.median[2].original,623,0.026251862458751496
tonal.hpcp.median[3].original,624,0.03173725323597436
tonal.hpcp.median[5].original,625,0.026251862458751496
tonal.hpcp.median[8].original,626,0.026251862458751496
tonal.hpcp.median[11].original,627,0.026251862458751496
tonal.hpcp.median[12].original,628,0.05692024088394272
tonal.hpcp.median[14].original,629,0.07391661110340009
tonal.hpcp.median[17].original,630,0.043889142267954574
tonal.hpcp.median[18].original,631,0.07360616621008993
tonal.hpcp.median[20].original,632,0.05136674556037115
tonal.hpcp.median[23].original,633,0.03359199489524875
tonal.hpcp.median[24].original,634,0.05915785780323911
tonal.hpcp.median[26].original,635,0.0408944592061267
tonal.hpcp.median[27].original,636,0.06510411777396347
tonal.hpcp.median[29].original,637,0.06746475402027392
tonal.hpcp.median[30].original,638,0.026251862458751496
tonal.hpcp.median[32].original,639,0.026251862458751496
tonal.hpcp.median[33].original,640,0.05651644894592338
tonal.hpcp.median[35].original,641,0.05033958878840284
tonal.hpcp.median[36].original,642,0.040428948676508286
tonal.thpcp[2].original,643,0.06629027406909431
tonal.thpcp[15].original,644,0.025231649091632766
tonal.thpcp[17].original,645,0.025231649091632766
tonal.thpcp[23].original,646,0.026251862458751496
tonal.thpcp[27].original,647,0.026251862458751496
tonal.thpcp[36].original,648,0.03696785873477138
tonal.chords_key.original,649,0.025231649091632766
tonal.chords_scale.original,650,0.026251862458751496
tonal.key_temperley.scale.original,651,0.02880740740740809
lowlevel.barkbands_crest.min.vocal,652,0.026251862458751496
lowlevel.barkbands_flatness_db.min.vocal,653,0.025231649091632766
lowlevel.barkbands_kurtosis.dvar.vocal,654,0.025231649091632766
lowlevel.barkbands_kurtosis.median.vocal,655,0.025231649091632766
lowlevel.barkbands_kurtosis.min.vocal,656,0.025231649091632766
lowlevel.barkbands_kurtosis.skew.vocal,657,0.025231649091632766
lowlevel.barkbands_skewness.dmean.vocal,658,0.026251862458751496
lowlevel.barkbands_skewness.kurt.vocal,659,0.025231649091632766
lowlevel.barkbands_spread.max.vocal,660,0.026251862458751496
lowlevel.barkbands_spread.skew.vocal,661,0.026251862458751496
lowlevel.barkbands_spread.var.vocal,662,0.025231649091632766
lowlevel.dissonance.kurt.vocal,663,0.025231649091632766
lowlevel.dissonance.mean.vocal,664,0.046609588727340216
lowlevel.dissonance.min.vocal,665,0.026251862458751496
lowlevel.erbbands_flatness_db.max.vocal,666,0.026251862458751496
lowlevel.erbbands_flatness_db.mean.vocal,667,0.07263661546438469
lowlevel.erbbands_flatness_db.min.vocal,668,0.026251862458751496
lowlevel.erbbands_kurtosis.min.vocal,669,0.025231649091632766
lowlevel.erbbands_kurtosis.skew.vocal,670,0.026251862458751496
lowlevel.erbbands_skewness.kurt.vocal,671,0.026251862458751496
lowlevel.erbbands_skewness.skew.vocal,672,0.026251862458751496
lowlevel.erbbands_spread.median.vocal,673,0.045841502927993584
lowlevel.erbbands_spread.min.vocal,674,0.025231649091632766
lowlevel.loudness_ebu128.momentary.kurt.vocal,675,0.025231649091632766
lowlevel.loudness_ebu128.momentary.min.vocal,676,0.03918336403463467
lowlevel.loudness_ebu128.short_term.kurt.vocal,677,0.025231649091632766
lowlevel.melbands_flatness_db.min.vocal,678,0.025231649091632766
lowlevel.melbands_kurtosis.min.vocal,679,0.025231649091632766
lowlevel.melbands_kurtosis.skew.vocal,680,0.025231649091632766
lowlevel.melbands_skewness.skew.vocal,681,0.026251862458751496
lowlevel.melbands_spread.dmean.vocal,682,0.049071558503747725
lowlevel.pitch_salience.kurt.vocal,683,0.026251862458751496
lowlevel.pitch_salience.max.vocal,684,0.026251862458751496
lowlevel.silence_rate_30dB.kurt.vocal,685,0.025231649091632766
lowlevel.silence_rate_30dB.min.vocal,686,0.026251862458751496
lowlevel.silence_rate_30dB.var.vocal,687,0.026251862458751496
lowlevel.silence_rate_60dB.kurt.vocal,688,0.025231649091632766
lowlevel.silence_rate_60dB.median.vocal,689,0.025231649091632766
lowlevel.spectral_centroid.min.vocal,690,0.06495483887069751
lowlevel.spectral_complexity.dvar.vocal,691,0.07254834955878157
lowlevel.spectral_energy.dmean2.vocal,692,0.06313024478317832
lowlevel.spectral_energyband_high.skew.vocal,693,0.025231649091632766
lowlevel.spectral_energyband_middle_high.dmean2.vocal,694,0.10741989121889167
lowlevel.spectral_energyband_middle_low.mean.vocal,695,0.03762225741675784
lowlevel.spectral_energyband_middle_low.median.vocal,696,0.026251862458751496
lowlevel.spectral_entropy.kurt.vocal,697,0.025231649091632766
lowlevel.spectral_entropy.min.vocal,698,0.026251862458751496
lowlevel.spectral_entropy.skew.vocal,699,0.026251862458751496
lowlevel.spectral_flux.kurt.vocal,700,0.025231649091632766
lowlevel.spectral_kurtosis.min.vocal,701,0.026251862458751496
lowlevel.spectral_kurtosis.var.vocal,702,0.025231649091632766
lowlevel.spectral_rolloff.kurt.vocal,703,0.025231649091632766
lowlevel.spectral_rolloff.min.vocal,704,0.026251862458751496
lowlevel.spectral_skewness.kurt.vocal,705,0.025231649091632766
lowlevel.spectral_skewness.min.vocal,706,0.026251862458751496
lowlevel.spectral_spread.min.vocal,707,0.025231649091632766
lowlevel.spectral_spread.skew.vocal,708,0.025231649091632766
lowlevel.spectral_strongpeak.dmean2.vocal,709,0.060883010115928976
lowlevel.spectral_strongpeak.kurt.vocal,710,0.025231649091632766
lowlevel.zerocrossingrate.median.vocal,711,0.026251862458751496
lowlevel.zerocrossingrate.min.vocal,712,0.0678044111344628
rhythm.beats_count.vocal,713,0.025231649091632766
tonal.chords_changes_rate.vocal,714,0.026251862458751496
tonal.chords_number_rate.vocal,715,0.026251862458751496
tonal.chords_strength.dvar2.vocal,716,0.025231649091632766
tonal.chords_strength.kurt.vocal,717,0.025231649091632766
tonal.chords_strength.max.vocal,718,0.026251862458751496
tonal.chords_strength.min.vocal,719,0.025231649091632766
tonal.hpcp_crest.kurt.vocal,720,0.036778882897219194
tonal.hpcp_crest.var.vocal,721,0.026251862458751496
tonal.hpcp_entropy.kurt.vocal,722,0.025231649091632766
tonal.hpcp_entropy.var.vocal,723,0.025231649091632766
tonal.key_temperley.strength.vocal,724,0.052534327564392844
tonal.tuning_equal_tempered_deviation.vocal,725,0.04348562453124704
tonal.tuning_frequency.vocal,726,0.025231649091632766
lowlevel.barkbands.dmean2[9].vocal,727,0.038033747782994266
lowlevel.barkbands.dmean2[11].vocal,728,0.026251862458751496
lowlevel.barkbands.dmean2[13].vocal,729,0.05598198510063759
lowlevel.barkbands.dmean2[14].vocal,730,0.026251862458751496
lowlevel.barkbands.max[18].vocal,731,0.025231649091632766
lowlevel.barkbands.mean[5].vocal,732,0.026251862458751496
lowlevel.erbbands.dmean[19].vocal,733,0.06501706969738014
lowlevel.erbbands.dmean[23].vocal,734,0.03152382643361631
lowlevel.erbbands.dmean2[5].vocal,735,0.025231649091632766
lowlevel.erbbands.dmean2[11].vocal,736,0.026251862458751496
lowlevel.erbbands.dmean2[13].vocal,737,0.035956364300464005
lowlevel.erbbands.dmean2[16].vocal,738,0.05267170356373203
lowlevel.erbbands.dmean2[20].vocal,739,0.04633817301163546
lowlevel.erbbands.dvar[16].vocal,740,0.025231649091632766
lowlevel.erbbands.dvar[19].vocal,741,0.025231649091632766
lowlevel.erbbands.dvar2[3].vocal,742,0.025231649091632766
lowlevel.erbbands.dvar2[9].vocal,743,0.025231649091632766
lowlevel.erbbands.dvar2[12].vocal,744,0.025231649091632766
lowlevel.erbbands.dvar2[13].vocal,745,0.025231649091632766
lowlevel.erbbands.dvar2[23].vocal,746,0.025231649091632766
lowlevel.erbbands.dvar2[24].vocal,747,0.025231649091632766
lowlevel.erbbands.dvar2[25].vocal,748,0.025231649091632766
lowlevel.erbbands.dvar2[29].vocal,749,0.025231649091632766
lowlevel.erbbands.dvar2[32].vocal,750,0.025231649091632766
lowlevel.erbbands.kurt[13].vocal,751,0.025231649091632766
lowlevel.erbbands.kurt[14].vocal,752,0.025231649091632766
lowlevel.erbbands.kurt[15].vocal,753,0.025231649091632766
lowlevel.erbbands.kurt[16].vocal,754,0.025231649091632766
lowlevel.erbbands.max[1].vocal,755,0.025231649091632766
lowlevel.erbbands.max[38].vocal,756,0.025231649091632766
lowlevel.erbbands.mean[4].vocal,757,0.025231649091632766
lowlevel.erbbands.mean[8].vocal,758,0.025231649091632766
lowlevel.erbbands.mean[9].vocal,759,0.025231649091632766
lowlevel.erbbands.mean[28].vocal,760,0.025231649091632766
lowlevel.erbbands.median[4].vocal,761,0.025231649091632766
lowlevel.erbbands.median[5].vocal,762,0.025231649091632766
lowlevel.erbbands.median[7].vocal,763,0.025231649091632766
lowlevel.erbbands.median[8].vocal,764,0.025231649091632766
lowlevel.erbbands.median[9].vocal,765,0.025231649091632766
lowlevel.erbbands.median[17].vocal,766,0.025231649091632766
lowlevel.erbbands.median[20].vocal,767,0.026251862458751496
lowlevel.erbbands.median[26].vocal,768,0.026251862458751496
lowlevel.erbbands.median[28].vocal,769,0.025231649091632766
lowlevel.erbbands.median[31].vocal,770,0.025231649091632766
lowlevel.erbbands.median[32].vocal,771,0.025231649091632766
lowlevel.erbbands.median[34].vocal,772,0.025231649091632766
lowlevel.erbbands.skew[1].vocal,773,0.026251862458751496
lowlevel.erbbands.skew[37].vocal,774,0.026251862458751496
lowlevel.erbbands.var[6].vocal,775,0.025231649091632766
lowlevel.erbbands.var[10].vocal,776,0.025231649091632766
lowlevel.erbbands.var[16].vocal,777,0.025231649091632766
lowlevel.erbbands.var[31].vocal,778,0.025231649091632766
lowlevel.gfcc.dvar[8].vocal,779,0.10631575816630545
lowlevel.gfcc.kurt[1].vocal,780,0.026251862458751496
lowlevel.gfcc.kurt[2].vocal,781,0.026251862458751496
lowlevel.gfcc.kurt[4].vocal,782,0.026251862458751496
lowlevel.gfcc.kurt[5].vocal,783,0.026251862458751496
lowlevel.gfcc.kurt[6].vocal,784,0.026251862458751496
lowlevel.gfcc.kurt[7].vocal,785,0.025231649091632766
lowlevel.gfcc.kurt[8].vocal,786,0.025231649091632766
lowlevel.gfcc.kurt[9].vocal,787,0.025231649091632766
lowlevel.gfcc.kurt[10].vocal,788,0.025231649091632766
lowlevel.gfcc.kurt[11].vocal,789,0.025231649091632766
lowlevel.gfcc.kurt[12].vocal,790,0.026251862458751496
lowlevel.gfcc.kurt[13].vocal,791,0.025231649091632766
lowlevel.gfcc.max[3].vocal,792,0.026251862458751496
lowlevel.gfcc.max[5].vocal,793,0.025231649091632766
lowlevel.gfcc.max[7].vocal,794,0.026251862458751496
lowlevel.gfcc.max[8].vocal,795,0.026251862458751496
lowlevel.gfcc.max[9].vocal,796,0.06907699694460466
lowlevel.gfcc.max[10].vocal,797,0.026251862458751496
lowlevel.gfcc.max[11].vocal,798,0.026251862458751496
lowlevel.gfcc.max[12].vocal,799,0.026251862458751496
lowlevel.gfcc.max[13].vocal,800,0.025231649091632766
lowlevel.gfcc.median[6].vocal,801,0.04716951345843162
lowlevel.gfcc.min[2].vocal,802,0.03558181058266043
lowlevel.gfcc.min[3].vocal,803,0.06233059251109645
lowlevel.gfcc.min[5].vocal,804,0.026251862458751496
lowlevel.gfcc.min[7].vocal,805,0.03836132567521004
lowlevel.gfcc.skew[9].vocal,806,0.026251862458751496
lowlevel.gfcc.skew[11].vocal,807,0.026251862458751496
lowlevel.gfcc.skew[13].vocal,808,0.025231649091632766
lowlevel.gfcc.var[3].vocal,809,0.025231649091632766
lowlevel.gfcc.var[5].vocal,810,0.026251862458751496
lowlevel.gfcc.var[6].vocal,811,0.026251862458751496
lowlevel.gfcc.var[7].vocal,812,0.0398904181247173
lowlevel.gfcc.var[8].vocal,813,0.026251862458751496
lowlevel.gfcc.var[9].vocal,814,0.026251862458751496
lowlevel.gfcc.var[10].vocal,815,0.026251862458751496
lowlevel.gfcc.var[11].vocal,816,0.026251862458751496
lowlevel.gfcc.var[12].vocal,817,0.025231649091632766
lowlevel.gfcc.var[13].vocal,818,0.025231649091632766
lowlevel.melbands.kurt[22].vocal,819,0.025231649091632766
lowlevel.melbands.kurt[27].vocal,820,0.026251862458751496
lowlevel.melbands.kurt[29].vocal,821,0.025231649091632766
lowlevel.melbands128.kurt[1].vocal,822,0.025231649091632766
lowlevel.melbands128.kurt[5].vocal,823,0.025231649091632766
lowlevel.melbands128.kurt[10].vocal,824,0.041502433222602
lowlevel.melbands128.kurt[35].vocal,825,0.025231649091632766
lowlevel.melbands128.kurt[40].vocal,826,0.025231649091632766
lowlevel.melbands128.kurt[44].vocal,827,0.025231649091632766
lowlevel.melbands128.kurt[45].vocal,828,0.025231649091632766
lowlevel.melbands128.kurt[46].vocal,829,0.025231649091632766
lowlevel.melbands128.kurt[48].vocal,830,0.025231649091632766
lowlevel.melbands128.kurt[53].vocal,831,0.025231649091632766
lowlevel.melbands128.kurt[54].vocal,832,0.025231649091632766
lowlevel.melbands128.kurt[61].vocal,833,0.025231649091632766
lowlevel.melbands128.kurt[63].vocal,834,0.025231649091632766
lowlevel.melbands128.kurt[75].vocal,835,0.025231649091632766
lowlevel.melbands128.kurt[76].vocal,836,0.025231649091632766
lowlevel.melbands128.kurt[82].vocal,837,0.025231649091632766
lowlevel.melbands128.kurt[94].vocal,838,0.025231649091632766
lowlevel.melbands128.kurt[95].vocal,839,0.025231649091632766
lowlevel.melbands128.kurt[103].vocal,840,0.025231649091632766
lowlevel.melbands128.kurt[104].vocal,841,0.025231649091632766
lowlevel.melbands128.kurt[105].vocal,842,0.025231649091632766
lowlevel.melbands128.max[9].vocal,843,0.025231649091632766
lowlevel.melbands128.max[18].vocal,844,0.025231649091632766
lowlevel.melbands128.max[59].vocal,845,0.025231649091632766
lowlevel.melbands128.skew[4].vocal,846,0.025231649091632766
lowlevel.melbands128.skew[18].vocal,847,0.031034650889495363
lowlevel.melbands128.skew[19].vocal,848,0.036432607084585504
lowlevel.melbands128.skew[20].vocal,849,0.026251862458751496
lowlevel.melbands128.skew[22].vocal,850,0.026251862458751496
lowlevel.melbands128.skew[26].vocal,851,0.025231649091632766
lowlevel.melbands128.skew[29].vocal,852,0.025231649091632766
lowlevel.melbands128.skew[38].vocal,853,0.025231649091632766
lowlevel.melbands128.skew[39].vocal,854,0.025231649091632766
lowlevel.melbands128.skew[42].vocal,855,0.026251862458751496
lowlevel.melbands128.skew[49].vocal,856,0.025231649091632766
lowlevel.melbands128.skew[50].vocal,857,0.025231649091632766
lowlevel.melbands128.skew[51].vocal,858,0.025231649091632766
lowlevel.melbands128.skew[55].vocal,859,0.026251862458751496
lowlevel.melbands128.skew[84].vocal,860,0.025231649091632766
lowlevel.melbands128.skew[86].vocal,861,0.025231649091632766
lowlevel.mfcc.kurt[1].vocal,862,0.026251862458751496
lowlevel.mfcc.kurt[2].vocal,863,0.026251862458751496
lowlevel.mfcc.kurt[3].vocal,864,0.025231649091632766
lowlevel.mfcc.kurt[4].vocal,865,0.026251862458751496
lowlevel.mfcc.kurt[7].vocal,866,0.025231649091632766
lowlevel.mfcc.max[4].vocal,867,0.026251862458751496
lowlevel.mfcc.max[5].vocal,868,0.026251862458751496
lowlevel.mfcc.max[6].vocal,869,0.026251862458751496
lowlevel.mfcc.max[7].vocal,870,0.026251862458751496
lowlevel.mfcc.max[8].vocal,871,0.04155809528727666
lowlevel.mfcc.max[9].vocal,872,0.0410664234062012
lowlevel.mfcc.max[10].vocal,873,0.039879596187977345
lowlevel.mfcc.max[11].vocal,874,0.026251862458751496
lowlevel.mfcc.max[12].vocal,875,0.0501637130394964
lowlevel.mfcc.max[13].vocal,876,0.026251862458751496
lowlevel.mfcc.median[13].vocal,877,0.026251862458751496
lowlevel.mfcc.min[4].vocal,878,0.07831842160168537
lowlevel.mfcc.min[7].vocal,879,0.05585974285520191
lowlevel.mfcc.var[1].vocal,880,0.03816005359585719
lowlevel.mfcc.var[3].vocal,881,0.03656721280621713
lowlevel.mfcc.var[4].vocal,882,0.044245957712338295
lowlevel.mfcc.var[5].vocal,883,0.026251862458751496
lowlevel.mfcc.var[6].vocal,884,0.026251862458751496
lowlevel.mfcc.var[7].vocal,885,0.026251862458751496
lowlevel.mfcc.var[8].vocal,886,0.05991042171019925
lowlevel.mfcc.var[9].vocal,887,0.026251862458751496
